0,1,2,3,4,5,6,7
infinitive,gravar,,,,,,
present participle,gravant,,,,,,
past participle,,masculine,feminine,,,,
singular,gravat,gravada,,,,,
plural,gravats,gravades,,,,,
person,singular,plural,,,,,
first,second,third,first,second,third,,
indicative,,jo,tu,ell/ellavostè,nosaltresnós,vosaltresvós,ells/ellesvostès
present,gravo,graves,grava,gravem,graveu,graven,
imperfect,gravava,gravaves,gravava,gravàvem,gravàveu,gravaven,
future,gravaré,gravaràs,gravarà,gravarem,gravareu,gravaran,
preterite,graví,gravares,gravà,gravàrem,gravàreu,gravaren,
conditional,gravaria,gravaries,gravaria,gravaríem,gravaríeu,gravarien,
subjunctive,,jo,tu,ell/ellavostè,nosaltresnós,vosaltresvós,ells/ellesvostès
present,gravi,gravis,gravi,gravem,graveu,gravin,
imperfect,gravés,gravessis,gravés,gravéssim,gravéssiu,gravessin,
imperative,—,tu,vostè,nosaltres,vosaltresvós,vostès,
—,grava,gravi,gravem,graveu,gravin,,
