0,1,2,3,4,5,6,7
participles,present active participle,past active aorist participle,past active imperfect participle,past passive participle,verbal noun,adverbial participle,
masculine,indefinite,течащ,текъл,течал (течел),—,,течейки
definite subject form,течащият,теклият,—,—,,,
definite object form,течащия,теклия,—,—,,,
feminine,indefinite,течаща,текла,течала (течела),—,,
definite,течащата,теклата,—,—,,,
neuter,indefinite,течащо,текло,течало (течело),—,течене,
definite,течащото,теклото,—,—,теченето,,
plural,indefinite,течащи,текли,течели (течали),—,течения-нета,
definite,течащите,теклите,—,—,теченията-нетата,,
person,singular,plural,,,,,
first,second,third,first,second,third,,
indicative,аз,ти,той/тя/то,ние,вие,те,
present,тека,течеш,тече,течем,течете,текат,
imperfect,течах (течех),течеше,течеше,течахме (течехме),течахте (течехте),течаха (течеха),
aorist,текох,тече,тече,текохме,текохте,текоха,
future,pos.,Use ще followed by the present indicative tense,,,,,
neg.,Use няма да followed by the present indicative tense,,,,,,
future in the past,pos.,Use the imperfect indicative tense of ща followed by да and the present indicative tense,,,,,
neg.,Use нямаше да followed by the present indicative tense,,,,,,
present perfect,"Use the present indicative tense of съм and текъл m, текла f, текло n, or текли pl",,,,,,
past perfect,"Use the impefect indicative tense of съм and текъл m, текла f, текло n, or текли pl",,,,,,
future perfect,"Use the future indicative tense of съм and текъл m, текла f, текло n, or текли pl",,,,,,
future perfect in the past,"Use the future in the past indicative tense of съм and текъл m, текла f, текло n, or текли pl",,,,,,
renarrative,аз,ти,той/тя/то,ние,вие,те,
present and imperfect,"Use the present indicative tense of съм (leave it out in third person) and течал m, течала f, течало n, or течели pl",,,,,,
aorist,"Use the present indicative tense of съм (leave it out in third person) and текъл m, текла f, текло n, or текли pl",,,,,,
future and future in the past,pos.,Use the present/imperfect renarrative tense of ща followed by да and the present indicative tense,,,,,
neg.,Use нямало да and the present indicative tense,,,,,,
present and past perfect,"Use the present/imperfect renarrative tense of съм and текъл m, текла f, текло n, or текли pl",,,,,,
future perfect and future perfect in the past,"Use the future/future in the past renarrative tense of съм and текъл m, текла f, текло n, or текли pl",,,,,,
dubitative,аз,ти,той/тя/то,ние,вие,те,
present and mperfect,"Use the present/imperfect renarrative tense of съм and течал m, течала f, течало n, or течели pl",,,,,,
aorist,"Use the aorist renarrative tense of съм and текъл m, текла f, текло n, or текли pl",,,,,,
future and future in the past,pos.,Use the present/imperfect dubitative tense of ща followed by да and the present indicative tense,,,,,
neg.,Use нямало било да and the present indicative tense,,,,,,
present and past perfect,none,,,,,,
future perfect and future perfect in the past,"Use the future/future in the past dubitative tense of съм and текъл m, текла f, текло n, or текли pl",,,,,,
conclusive,аз,ти,той/тя/то,ние,вие,те,
present and imperfect,"Use the present indicative tense of съм and течал m, течала f, течало n, or течели pl",,,,,,
aorist,"Use the present indicative tense of съм and текъл m, текла f, текло n, or текли pl",,,,,,
future and future in the past,pos.,Use the present/imperfect conclusive tense of ща followed by да and the present indicative tense,,,,,
neg.,Use нямало е да and the present indicative tense,,,,,,
present and past perfect,"Use the present/imperfect conclusive tense of съм and текъл m, текла f, текло n, or текли pl",,,,,,
future perfect and future perfect in the past,"Use the future/future in the past conclusive tense of съм and текъл m, текла f, текло n, or текли pl",,,,,,
conditional,аз,ти,той/тя/то,ние,вие,те,
"Use the first aorist indicative tense of бъда and текъл m, текла f, текло n, or текли pl",,,,,,,
imperative,-,ти,-,-,вие,-,
,течи,,,течете,,,
дотека ‎(doteka)  затека ‎(zateka)  изтека ‎(izteka)  отека ‎(oteka),,поотека ‎(pooteka)  потека ‎(poteka)  произтека ‎(proizteka)  протека ‎(proteka),,течен ‎(tečen)  течение ‎(tečenie)  течливост ‎(tečlivost)  течност ‎(tečnost),,,
