0,1,2,3,4,5,6,7
infinitive,հանգչել ‎(hangčʿel),imperfective converb,հանգչում ‎(hangčʿum),,,,
passive,—,simultaneous converb,հանգչելիս ‎(hangčʿelis),,,,
causative,"հանգչեցնել, հանգչացնել*, հանգչցնել* ‎(hangčʿecʿnel, hangčʿacʿnel*, hangčʿcʿnel*)",perfective converb,հանգչել ‎(hangčʿel),,,,
aorist stem,հանգչ- ‎(hangčʿ-),future converb I,հանգչելու ‎(hangčʿelu),,,,
resultative participle,հանգչած ‎(hangčʿac),future converb II,հանգչելիք ‎(hangčʿelikʿ),,,,
subject participle,հանգչող ‎(hangčʿoł),connegative converb,հանգչի ‎(hangčʿi),,,,
person,singular,plural,,,,,
1st person,2nd person,3rd person,1st person,2nd person,3rd person,,
indicative,,ես,դու,նա,մենք,դուք,նրանք
present,հանգչում եմ ‎(hangčʿum em),հանգչում ես ‎(hangčʿum es),հանգչում է ‎(hangčʿum ē),հանգչում ենք ‎(hangčʿum enkʿ),հանգչում եք ‎(hangčʿum ekʿ),հանգչում են ‎(hangčʿum en),
imperfect,հանգչում էի ‎(hangčʿum ēi),հանգչում էիր ‎(hangčʿum ēir),հանգչում էր ‎(hangčʿum ēr),հանգչում էինք ‎(hangčʿum ēinkʿ),հանգչում էիք ‎(hangčʿum ēikʿ),հանգչում էին ‎(hangčʿum ēin),
future,հանգչելու եմ ‎(hangčʿelu em),հանգչելու ես ‎(hangčʿelu es),հանգչելու է ‎(hangčʿelu ē),հանգչելու ենք ‎(hangčʿelu enkʿ),հանգչելու եք ‎(hangčʿelu ekʿ),հանգչելու են ‎(hangčʿelu en),
future perfect,հանգչելու էի ‎(hangčʿelu ēi),հանգչելու էիր ‎(hangčʿelu ēir),հանգչելու էր ‎(hangčʿelu ēr),հանգչելու էինք ‎(hangčʿelu ēinkʿ),հանգչելու էիք ‎(hangčʿelu ēikʿ),հանգչելու էին ‎(hangčʿelu ēin),
present perfect,հանգչել եմ ‎(hangčʿel em),հանգչել ես ‎(hangčʿel es),հանգչել է ‎(hangčʿel ē),հանգչել ենք ‎(hangčʿel enkʿ),հանգչել եք ‎(hangčʿel ekʿ),հանգչել են ‎(hangčʿel en),
pluperfect,հանգչել էի ‎(hangčʿel ēi),հանգչել էիր ‎(hangčʿel ēir),հանգչել էր ‎(hangčʿel ēr),հանգչել էինք ‎(hangčʿel ēinkʿ),հանգչել էիք ‎(hangčʿel ēikʿ),հանգչել էին ‎(hangčʿel ēin),
aorist,"հանգչեցի, հանգչի* ‎(hangčʿecʿi, hangčʿi*)","հանգչեցիր, հանգչիր* ‎(hangčʿecʿir, hangčʿir*)",հանգչեց ‎(hangčʿecʿ),"հանգչեցինք, հանգչինք* ‎(hangčʿecʿinkʿ, hangčʿinkʿ*)","հանգչեցիք, հանգչիք* ‎(hangčʿecʿikʿ, hangčʿikʿ*)","հանգչեցին, հանգչին* ‎(hangčʿecʿin, hangčʿin*)",
subjunctive,,ես,դու,նա,մենք,դուք,նրանք
future,հանգչեմ ‎(hangčʿem),հանգչես ‎(hangčʿes),հանգչի ‎(hangčʿi),հանգչենք ‎(hangčʿenkʿ),հանգչեք ‎(hangčʿekʿ),հանգչեն ‎(hangčʿen),
future perfect,հանգչեի ‎(hangčʿei),հանգչեիր ‎(hangčʿeir),հանգչեր ‎(hangčʿer),հանգչեինք ‎(hangčʿeinkʿ),հանգչեիք ‎(hangčʿeikʿ),հանգչեին ‎(hangčʿein),
conditional,,ես,դու,նա,մենք,դուք,նրանք
future,կհանգչեմ ‎(khangčʿem),կհանգչես ‎(khangčʿes),կհանգչի ‎(khangčʿi),կհանգչենք ‎(khangčʿenkʿ),կհանգչեք ‎(khangčʿekʿ),կհանգչեն ‎(khangčʿen),
future perfect,կհանգչեի ‎(khangčʿei),կհանգչեիր ‎(khangčʿeir),կհանգչեր ‎(khangčʿer),կհանգչեինք ‎(khangčʿeinkʿ),կհանգչեիք ‎(khangčʿeikʿ),կհանգչեին ‎(khangčʿein),
imperative,,—,(դու),—,—,(դուք),—
,—,"հանգչի՛ր, հանգչի՛* ‎(hangčʿír, hangčʿí*)",—,—,"հանգչե՛ք, հանգչեցե՛ք** ‎(hangčʿékʿ, hangčʿecʿékʿ**)",—,
*colloquial   **dated,,,,,,,
infinitive,չհանգչել ‎(čʿhangčʿel),,,,,,
connegative converb,չհանգչի ‎(čʿhangčʿi),,,,,,
resultative participle,չհանգչած ‎(čʿhangčʿac),,,,,,
subject participle,չհանգչող ‎(čʿhangčʿoł),,,,,,
person,singular,plural,,,,,
1st person,2nd person,3rd person,1st person,2nd person,3rd person,,
indicative,,ես,դու,նա,մենք,դուք,նրանք
present,չեմ հանգչում ‎(čʿem hangčʿum),չես հանգչում ‎(čʿes hangčʿum),չի հանգչում ‎(čʿi hangčʿum),չենք հանգչում ‎(čʿenkʿ hangčʿum),չեք հանգչում ‎(čʿekʿ hangčʿum),չեն հանգչում ‎(čʿen hangčʿum),
imperfect,չէի հանգչում ‎(čʿēi hangčʿum),չէիր հանգչում ‎(čʿēir hangčʿum),չէր հանգչում ‎(čʿēr hangčʿum),չէինք հանգչում ‎(čʿēinkʿ hangčʿum),չէիք հանգչում ‎(čʿēikʿ hangčʿum),չէին հանգչում ‎(čʿēin hangčʿum),
future,չեմ հանգչելու ‎(čʿem hangčʿelu),չես հանգչելու ‎(čʿes hangčʿelu),չի հանգչելու ‎(čʿi hangčʿelu),չենք հանգչելու ‎(čʿenkʿ hangčʿelu),չեք հանգչելու ‎(čʿekʿ hangčʿelu),չեն հանգչելու ‎(čʿen hangčʿelu),
future perfect,չէի հանգչելու ‎(čʿēi hangčʿelu),չէիր հանգչելու ‎(čʿēir hangčʿelu),չէր հանգչելու ‎(čʿēr hangčʿelu),չէինք հանգչելու ‎(čʿēinkʿ hangčʿelu),չէիք հանգչելու ‎(čʿēikʿ hangčʿelu),չէին հանգչելու ‎(čʿēin hangčʿelu),
present perfect,չեմ հանգչել ‎(čʿem hangčʿel),չես հանգչել ‎(čʿes hangčʿel),չի հանգչել ‎(čʿi hangčʿel),չենք հանգչել ‎(čʿenkʿ hangčʿel),չեք հանգչել ‎(čʿekʿ hangčʿel),չեն հանգչել ‎(čʿen hangčʿel),
