0,1,2
,singular,plural
nominative,N;NOM;SG,N;NOM;PL
dative,N;DAT;SG,N;DAT;PL
ablative,N;ABL;SG,N;ABL;PL
instrumental,N;INST;SG,N;INST;PL
locative,N;LOC;SG,N;LOC;PL
,definite forms,
nominative,N;NOM;SG;DEF,N;NOM;PL;DEF
dative,N;DAT;SG;DEF,N;DAT;PL;DEF
,1st person possessive forms (my),
nominative,N;NOM;SG;PSS1S,N;NOM;PL;PSS1S
dative,N;DAT;SG;PSS1S,N;DAT;PL;PSS1S
ablative,N;ABL;SG;PSS1S,N;ABL;PL;PSS1S
instrumental,N;INST;SG;PSS1S,N;INST;PL;PSS1S
locative,N;LOC;SG;PSS1S,N;LOC;PL;PSS1S
,2nd person possessive forms (your),
nominative,N;NOM;SG;PSS2S,N;NOM;PL;PSS2S
dative,N;DAT;SG;PSS2S,N;DAT;PL;PSS2S
ablative,N;ABL;SG;PSS2S,N;ABL;PL;PSS2S
instrumental,N;INST;SG;PSS2S,N;INST;PL;PSS2S
locative,N;LOC;SG;PSS2S,N;LOC;PL;PSS2S
