0,1,2,3,4
,singular,plural,,
nominative,մունջ ‎(munǰ),մունջեր ‎(munǰer),,
dative,մունջի ‎(munǰi),մունջերի ‎(munǰeri),,
ablative,մունջից ‎(munǰicʿ),մունջերից ‎(munǰericʿ),,
instrumental,մունջով ‎(munǰov),մունջերով ‎(munǰerov),,
locative,—,—,,
,definite forms,,,
nominative,մունջը/մունջն ‎(munǰə/munǰn),մունջերը/մունջերն ‎(munǰerə/munǰern),,
dative,մունջին ‎(munǰin),մունջերին ‎(munǰerin),,
,1st person possessive forms (my),,,
nominative,մունջս ‎(munǰs),մունջերս ‎(munǰers),,
dative,մունջիս ‎(munǰis),մունջերիս ‎(munǰeris),,
ablative,մունջիցս ‎(munǰicʿs),մունջերիցս ‎(munǰericʿs),,
instrumental,մունջովս ‎(munǰovs),մունջերովս ‎(munǰerovs),,
locative,—,—,,
,2nd person possessive forms (your),,,
nominative,մունջդ ‎(munǰd),մունջերդ ‎(munǰerd),,
dative,մունջիդ ‎(munǰid),մունջերիդ ‎(munǰerid),,
ablative,մունջիցդ ‎(munǰicʿd),մունջերիցդ ‎(munǰericʿd),,
instrumental,մունջովդ ‎(munǰovd),մունջերովդ ‎(munǰerovd),,
locative,—,—,,
,singular,plural,,
nominative,մունջ ‎(munǰ),մունջեր ‎(munǰer),,
dative,մունջի ‎(munǰi),մունջերի ‎(munǰeri),,
ablative,մունջից ‎(munǰicʿ),մունջերից ‎(munǰericʿ),,
instrumental,մունջով ‎(munǰov),մունջերով ‎(munǰerov),,
locative,մունջում ‎(munǰum),մունջերում ‎(munǰerum),,
,definite forms,,,
nominative,մունջը/մունջն ‎(munǰə/munǰn),մունջերը/մունջերն ‎(munǰerə/munǰern),,
dative,մունջին ‎(munǰin),մունջերին ‎(munǰerin),,
,1st person possessive forms (my),,,
nominative,մունջս ‎(munǰs),մունջերս ‎(munǰers),,
dative,մունջիս ‎(munǰis),մունջերիս ‎(munǰeris),,
ablative,մունջիցս ‎(munǰicʿs),մունջերիցս ‎(munǰericʿs),,
instrumental,մունջովս ‎(munǰovs),մունջերովս ‎(munǰerovs),,
locative,մունջումս ‎(munǰums),մունջերումս ‎(munǰerums),,
,2nd person possessive forms (your),,,
nominative,մունջդ ‎(munǰd),մունջերդ ‎(munǰerd),,
dative,մունջիդ ‎(munǰid),մունջերիդ ‎(munǰerid),,
ablative,մունջիցդ ‎(munǰicʿd),մունջերիցդ ‎(munǰericʿd),,
instrumental,մունջովդ ‎(munǰovd),մունջերովդ ‎(munǰerovd),,
locative,մունջումդ ‎(munǰumd),մունջերումդ ‎(munǰerumd),,
մնջկատակ ‎(mnǰkatak),,,,
