0,1,2
infinitive,bíta,
present participle,bítandi,
past participle,bitinn,
indicative,present,past
1st-person singular,bít,beit
2nd-person singular,bítr,beitt
3rd-person singular,bítr,beit
1st-person plural,bítum,bitum
2nd-person plural,bítið,bituð
3rd-person plural,bíta,bitu
subjunctive,present,past
1st-person singular,bíta,bita
2nd-person singular,bítir,bitir
3rd-person singular,bíti,biti
1st-person plural,bítim,bitim
2nd-person plural,bítið,bitið
3rd-person plural,bíti,biti
imperative,present,
2nd-person singular,bít,
1st-person plural,bítum,
2nd-person plural,bítið,
infinitive,bítask,
present participle,bítandisk,
past participle,bitizk,
indicative,present,past
1st-person singular,bítumk,bitumk
2nd-person singular,bízk,beizk
3rd-person singular,bízk,beizk
1st-person plural,bítumsk,bitumsk
2nd-person plural,bítizk,bituzk
3rd-person plural,bítask,bitusk
subjunctive,present,past
1st-person singular,bítumk,bitumk
2nd-person singular,bítisk,bitisk
3rd-person singular,bítisk,bitisk
1st-person plural,bítimsk,bitimsk
2nd-person plural,bítizk,bitizk
3rd-person plural,bítisk,bitisk
imperative,present,
2nd-person singular,bízk,
1st-person plural,bítumsk,
2nd-person plural,bítizk,
Danish: bide  Faroese: bíta  Icelandic: bíta,,Norwegian Bokmål: bite  Norwegian Nynorsk: bite  Swedish: bita
