0,1,2,3,4
Declension of dimma (singular only),,,,
f1s,singular,,,
indefinite,definite,,,
nominative,dimma,dimman,,
accusative,dimmu,dimmuna,,
dative,dimmu,dimmuni,,
genitive,dimmu,dimmunnar,,
v-8,,,,
,,,,
infinitive,dimma,,,
present participle,dimmandi,,,
past participle a7,dimdur,,,
supine,dimt,,,
number,singular,plural,,
person,first,second,third,all
indicative,eg,tú,hann/hon/tað,"vit, tit, teir/tær/tey, tygum"
present,dimmi,dimmir,dimmir,dimma
past,dimdi,dimdi,dimdi,dimdu
imperative,–,tú,–,tit
present,—,dimma!,—,dimmið!
dimmur a20,,,,
Singular (eintal),m (kallkyn),f (kvennkyn),n (hvørkikyn),
Nominative (hvørfall),dimmur,dimm,dimt,
Accusative (hvønnfall),dimman,dimma,,
Dative (hvørjumfall),dimmum,dimmari,dimmum,
Genitive (hvørsfall),(dims),(dimmar/dimrar),(dims),
,,,,
Plural (fleirtal),m (kallkyn),f (kvennkyn),n (hvørkikyn),
Nominative (hvørfall),dimmir,dimmar,dimm,
Accusative (hvønnfall),dimmar,,,
Dative (hvørjumfall),dimmum,,,
Genitive (hvørsfall),(dimmadimra),,,
