0,1,2,3,4
,singular (uncountable),,,
nominative,քաղցր ‎(kʿałcʿr),,,
genitive,քաղցու ‎(kʿałcʿu),,,
dative,քաղցու ‎(kʿałcʿu),,,
accusative,քաղցր ‎(kʿałcʿr),,,
ablative,քաղցուէ ‎(kʿałcʿuē),,,
instrumental,քաղցու ‎(kʿałcʿu),,,
locative,քաղցու ‎(kʿałcʿu),,,
singulars follow r-u-type declension; post-classically genitive singulars քաղցրի ‎(kʿałcʿri) and քաղցուի ‎(kʿałcʿui) are also attested,,,,
,plural only (plurale tantum),,,
nominative,քաղցունք ‎(kʿałcʿunkʿ),,,
genitive,քաղցունց ‎(kʿałcʿuncʿ),,,
dative,քաղցունց ‎(kʿałcʿuncʿ),,,
accusative,քաղցունս ‎(kʿałcʿuns),,,
ablative,քաղցունց ‎(kʿałcʿuncʿ),,,
instrumental,քաղցումբք ‎(kʿałcʿumbkʿ),,,
locative,քաղցունս ‎(kʿałcʿuns),,,
plurals follow n-type declension; post-classically a nominative plural քաղցրունք ‎(kʿałcʿrunkʿ) is also attested,,,,
