0,1,2,3,4
Inflection of förekommande,,,,
Indefinite/attributive,Positive,Comparative,Superlative2,
Common singular,förekommande,—,—,
Neuter singular,förekommande,—,—,
Plural,förekommande,—,—,
Definite,Positive,Comparative,Superlative,
Masculine singular1,förekommande,—,—,
All,förekommande,—,—,
"1) Only used, optionally, to refer to things whose natural gender is masculine.2) The indefinite superlative forms are only used in an attributive role.",,,,
,uncountable,uncountable,,
Neuter,indefinite,definite,,
nominative,förekommande,förekommandet,,
genitive,förekommandes,förekommandets,,
