0,1,2,3,4
audio,,(file),,
Inflection of plan,,,,
Indefinite/attributive,Positive,Comparative,Superlative2,
Common singular,plan,planare,planast,
Neuter singular,plant,planare,planast,
Plural,plana,planare,planast,
Definite,Positive,Comparative,Superlative,
Masculine singular1,plane,planare,planaste,
All,plana,planare,planaste,
"1) Only used, optionally, to refer to things whose natural gender is masculine.2) The indefinite superlative forms are only used in an attributive role.",,,,
Inflection of plan,,,,
,Singular,Plural,,
Indefinite,Definite,Indefinite,Definite,
Nominative,plan,planet,plan,planen
Genitive,plans,planets,plans,planens
Inflection of plan,,,,
,Singular,Plural,,
Indefinite,Definite,Indefinite,Definite,
Nominative,plan,planen,planer,planerna
Genitive,plans,planens,planers,planernas
