0,1,2
,singular,plural
nominative,черв'я́кčervʺják,черв'яки́červʺjaký
genitive,черв'яка́červʺjaká,черв'які́вčervʺjakív
dative,"черв'яку́, черв'яко́віčervʺjakú, červʺjakóvi",черв'яка́мčervʺjakám
accusative,черв'яка́červʺjaká,"черв'яки́, черв'які́вčervʺjaký, červʺjakív"
instrumental,черв'яко́мčervʺjakóm,черв'яка́миčervʺjakámy
locative,"черв'яку́, черв'яко́віčervʺjakú, červʺjakóvi",черв'яка́хčervʺjakáx
vocative,черв'я́чеčervʺjáče,черв'яки́červʺjaký
,singular,plural
nominative,черв'я́кčervʺják,черв'яки́červʺjaký
genitive,черв'яка́červʺjaká,черв'які́вčervʺjakív
dative,"черв'яко́ві, черв'яку́červʺjakóvi, červʺjakú",черв'яка́мčervʺjakám
accusative,черв'яка́červʺjaká,черв'які́вčervʺjakív
instrumental,черв'яко́мčervʺjakóm,черв'яка́миčervʺjakámy
locative,"черв'яко́ві, черв'яку́červʺjakóvi, červʺjakú",черв'яка́хčervʺjakáx
vocative,черв'яку́červʺjakú,черв'яки́červʺjaký
,singular,plural
nominative,черв'я́кčervʺják,черв'яки́červʺjaký
genitive,черв'яка́červʺjaká,черв'які́вčervʺjakív
dative,"черв'яку́, черв'яко́віčervʺjakú, červʺjakóvi",черв'яка́мčervʺjakám
accusative,черв'я́кčervʺják,черв'яки́červʺjaký
instrumental,черв'яко́мčervʺjakóm,черв'яка́миčervʺjakámy
locative,черв'яку́červʺjakú,черв'яка́хčervʺjakáx
vocative,черв'яку́červʺjakú,черв'яки́červʺjaký
