0,1,2,3,4
Audio,,(file),,
element,,,,
Sn,Previous:,indium,,
Next:,antimoni,,,
"Inflection of tina (Kotus type 9/kala, no gradation)",,,,
nominative,tina,tinat,,
genitive,tinan,tinojen,,
partitive,tinaa,tinoja,,
illative,tinaan,tinoihin,,
,singular,plural,,
nominative,tina,tinat,,
accusative,nom.,tina,tinat,
gen.,tinan,,,
genitive,tinan,tinojentinainrare,,
partitive,tinaa,tinoja,,
inessive,tinassa,tinoissa,,
elative,tinasta,tinoista,,
illative,tinaan,tinoihin,,
adessive,tinalla,tinoilla,,
ablative,tinalta,tinoilta,,
allative,tinalle,tinoille,,
essive,tinana,tinoina,,
translative,tinaksi,tinoiksi,,
instructive,—,tinoin,,
abessive,tinatta,tinoitta,,
comitative,—,tinoineen,,
astiatina  juotostina  juottotina  lehtitina  tina-astia  tinaesine  tinaharkko  tinajuote  tinajuotos,,tinajäkälä  tinakannu  tinakauha  tinalasite  tinalasitus  tinalautanen  tinamalmi  tinanappi,,tinanvalanta  tinanvalu  tinapaperi  tinaseos  tinasotamies  tinasotilas  tinatuoppi  tinayhdiste  uudenvuodentina
