0,1,2
Audio,,(file)
perfective aspect,,
infinitive,напои́тьnapoítʹ,
participles,present tense,past tense
active,—,напои́вшийnapoívšij
passive,—,напо́енныйnapójennyj
adverbial,—,"напои́вnapoív,напои́вшиnapoívši"
,present tense,future tense
1st singular (я),—,напою́napojú
2nd singular (ты),—,напо́ишьnapóišʹ
3rd singular (он/она́/оно́),—,напо́итnapóit
1st plural (мы),—,напо́имnapóim
2nd plural (вы),—,напо́итеnapóite
3rd plural (они́),—,напо́ятnapójat
imperative,singular,plural
,напои́napoí,напои́теnapoíte
past tense,singular,plural(мы/вы/они́)
masculine (я/ты/он),напои́лnapoíl,напои́лиnapoíli
feminine (я/ты/она́),напои́лаnapoíla,
neuter (оно́),напои́лоnapoílo,
perfective aspect,,
infinitive,напои́тьnapoítʹ,
participles,present tense,past tense
active,—,напои́вшийnapoívšij
passive,—,напо́енныйnapójennyj
adverbial,—,"напои́вnapoív,напои́вшиnapoívši"
,present tense,future tense
1st singular (я),—,напою́napojú
2nd singular (ты),—,напои́шьnapoíšʹ
3rd singular (он/она́/оно́),—,напои́тnapoít
1st plural (мы),—,напои́мnapoím
2nd plural (вы),—,напои́теnapoíte
3rd plural (они́),—,напоя́тnapoját
imperative,singular,plural
,напои́napoí,напои́теnapoíte
past tense,singular,plural(мы/вы/они́)
masculine (я/ты/он),напои́лnapoíl,напои́лиnapoíli
feminine (я/ты/она́),напои́лаnapoíla,
neuter (оно́),напои́лоnapoílo,
perfective aspect,,
infinitive,напои́тьnapoítʹ,
participles,present tense,past tense
active,—,напои́вшийnapoívšij
passive,—,напоённыйnapojónnyj
adverbial,—,"напои́вnapoív,напои́вшиnapoívši"
,present tense,future tense
1st singular (я),—,напою́napojú
2nd singular (ты),—,напои́шьnapoíšʹ
3rd singular (он/она́/оно́),—,напои́тnapoít
1st plural (мы),—,напои́мnapoím
2nd plural (вы),—,напои́теnapoíte
3rd plural (они́),—,напоя́тnapoját
imperative,singular,plural
,напои́napoí,напои́теnapoíte
past tense,singular,plural(мы/вы/они́)
masculine (я/ты/он),напои́лnapoíl,напои́лиnapoíli
feminine (я/ты/она́),напои́лаnapoíla,
neuter (оно́),напои́лоnapoílo,
