0,1,2
Audio,,(file)
,singular,plural
nominative,голова́golová,го́ловыgólovy
genitive,головы́golový,голо́вgolóv
dative,голове́golové,голова́мgolovám
accusative,го́ловуgólovu,го́ловыgólovy
instrumental,"голово́й, голово́юgolovój, golovóju",голова́миgolovámi
prepositional,голове́golové,голова́хgolováx
,singular,plural
nominative,голова́golová,го́ловыgólovy
genitive,головы́golový,голо́въgolóv
dative,головѣ́golově́,голова́мъgolovám
accusative,го́ловуgólovu,го́ловыgólovy
instrumental,"голово́й, голово́юgolovój, golovóju",голова́миgolovámi
prepositional,головѣ́golově́,голова́хъgolováx
,singular,plural
nominative,голова́golová,го́ловыgólovy
genitive,головы́golový,голо́вgolóv
dative,голове́golové,голова́мgolovám
accusative,го́ловуgólovu,голо́вgolóv
instrumental,"голово́й, голово́юgolovój, golovóju",голова́миgolovámi
prepositional,голове́golové,голова́хgolováx
