0,1,2
imperfective aspect,,
infinitive,точи́тьtočítʹ,
participles,present tense,past tense
active,точа́щийtočáščij,точи́вшийtočívšij
passive,точи́мыйtočímyj,то́ченныйtóčennyj
adverbial,точа́točá,"точи́вtočív,точи́вшиtočívši"
,present tense,future tense
1st singular (я),точу́točú,бу́ду точи́тьbúdu točítʹ
2nd singular (ты),то́чишьtóčišʹ,бу́дешь точи́тьbúdešʹ točítʹ
3rd singular (он/она́/оно́),то́читtóčit,бу́дет точи́тьbúdet točítʹ
1st plural (мы),то́чимtóčim,бу́дем точи́тьbúdem točítʹ
2nd plural (вы),то́читеtóčite,бу́дете точи́тьbúdete točítʹ
3rd plural (они́),то́чатtóčat,бу́дут точи́тьbúdut točítʹ
imperative,singular,plural
,точи́točí,точи́теtočíte
past tense,singular,plural(мы/вы/они́)
masculine (я/ты/он),точи́лtočíl,точи́лиtočíli
feminine (я/ты/она́),точи́лаtočíla,
neuter (оно́),точи́лоtočílo,
imperfective  выта́чивать ‎(vytáčivatʹ)  выта́чиваться ‎(vytáčivatʹsja)  дота́чивать ‎(dotáčivatʹ)  зата́чивать ‎(zatáčivatʹ)  зата́чиваться ‎(zatáčivatʹsja)  иста́чивать ‎(istáčivatʹ)  иста́чиваться ‎(istáčivatʹsja)  ната́чивать ‎(natáčivatʹ)  обта́чивать ‎(obtáčivatʹ)  (no equivalent)  отта́чивать ‎(ottáčivatʹ)  отта́чиваться ‎(ottáčivatʹsja)  перета́чивать ‎(peretáčivatʹ)  подта́чивать ‎(podtáčivatʹ)  (no equivalent)  прита́чивать ‎(pritáčivatʹ)  прота́чивать ‎(protáčivatʹ)  раста́чивать ‎(rastáčivatʹ)  раста́чиваться ‎(rastáčivatʹsja)  ста́чивать ‎(stáčivatʹ)  ста́чиваться ‎(stáčivatʹsja)  ута́чивать ‎(utáčivatʹ)  ута́чиваться ‎(utáčivatʹsja),,perfective  вы́точить ‎(výtočitʹ)  вы́точиться ‎(výtočitʹsja)  доточи́ть ‎(dotočítʹ)  заточи́ть ‎(zatočítʹ)  заточи́ться ‎(zatočítʹsja)  источи́ть ‎(istočítʹ)  источи́ться ‎(istočítʹsja)  наточи́ть ‎(natočítʹ)  обточи́ть ‎(obtočítʹ)  оточи́ть ‎(otočítʹ)  отточи́ть ‎(ottočítʹ)  отточи́ться ‎(ottočítʹsja)  переточи́ть ‎(peretočítʹ)  подточи́ть ‎(podtočítʹ)  поточи́ть ‎(potočítʹ)  приточи́ть ‎(pritočítʹ)  проточи́ть ‎(protočítʹ)  расточи́ть ‎(rastočítʹ)  расточи́ться ‎(rastočítʹsja)  сточи́ть ‎(stočítʹ)  сточи́ться ‎(stočítʹsja)  уточи́ть ‎(utočítʹ)  уточи́ться ‎(utočítʹsja)
imperfective aspect,,
infinitive,точи́тьtočítʹ,
participles,present tense,past tense
active,точа́щийtočáščij,точи́вшийtočívšij
passive,точи́мыйtočímyj,точённыйtočónnyj
adverbial,точа́točá,"точи́вtočív,точи́вшиtočívši"
,present tense,future tense
1st singular (я),точу́točú,бу́ду точи́тьbúdu točítʹ
2nd singular (ты),точи́шьtočíšʹ,бу́дешь точи́тьbúdešʹ točítʹ
3rd singular (он/она́/оно́),точи́тtočít,бу́дет точи́тьbúdet točítʹ
1st plural (мы),точи́мtočím,бу́дем точи́тьbúdem točítʹ
2nd plural (вы),точи́теtočíte,бу́дете точи́тьbúdete točítʹ
3rd plural (они́),точа́тtočát,бу́дут точи́тьbúdut točítʹ
imperative,singular,plural
,точи́točí,точи́теtočíte
past tense,singular,plural(мы/вы/они́)
masculine (я/ты/он),точи́лtočíl,точи́лиtočíli
feminine (я/ты/она́),точи́лаtočíla,
neuter (оно́),точи́лоtočílo,
imperfective  точи́ться ‎(točítʹsja)  заточа́ть ‎(zatočátʹ)  заточа́ться ‎(zatočátʹsja)  источа́ть ‎(istočátʹ)  расточа́ть ‎(rastočátʹ),,perfective  (no equivalent)  заточи́ть ‎(zatočítʹ)  заточи́ться ‎(zatočítʹsja)  источи́ть ‎(istočítʹ)  расточи́ть ‎(rastočítʹ)
