0,1,2
"dialectal forms recorded in dialectological notation  ցամաք ‎(cʿamakʿ) Agulis, Akhaltsikhe, Goris, Ararat, Harput, Erzurum, Karabakh, Maragheh, Nakhichevan-on-Don, Shamakhi, Constantinople, New Julfa, Tekirdağ, Sivas, Salmas, Suceava, Tbilisi  ցամաքյ ‎(cʿamakʿy) Van  ցամաք ‎(cʿamakʿ), ցամաʾ ‎(cʿamaʾ) Aslanbeg  ցա̈մաքյ ‎(cʿämakʿy) Moks  ցա̈մա̈ք ‎(cʿämäkʿ) Diyarbakir  ցամակ ‎(cʿamak) Eleşkirt, Muş  ցօմաք ‎(cʿōmakʿ) Hemşin  ցամօք ‎(cʿamōkʿ) Haçin  ցամոք ‎(cʿamokʿ), ցամօք ‎(cʿamōkʿ) Zeitun  ցա̈մո̈ւք ‎(cʿämükʿ) Svedia",,
Audio,,(file)
,singular,plural
nominative,ցամաք ‎(cʿamakʿ),ցամաքներ ‎(cʿamakʿner)
dative,ցամաքի ‎(cʿamakʿi),ցամաքների ‎(cʿamakʿneri)
ablative,ցամաքից ‎(cʿamakʿicʿ),ցամաքներից ‎(cʿamakʿnericʿ)
instrumental,ցամաքով ‎(cʿamakʿov),ցամաքներով ‎(cʿamakʿnerov)
locative,ցամաքում ‎(cʿamakʿum),ցամաքներում ‎(cʿamakʿnerum)
,definite forms,
nominative,ցամաքը/ցամաքն ‎(cʿamakʿə/cʿamakʿn),ցամաքները/ցամաքներն ‎(cʿamakʿnerə/cʿamakʿnern)
dative,ցամաքին ‎(cʿamakʿin),ցամաքներին ‎(cʿamakʿnerin)
,1st person possessive forms (my),
nominative,ցամաքս ‎(cʿamakʿs),ցամաքներս ‎(cʿamakʿners)
dative,ցամաքիս ‎(cʿamakʿis),ցամաքներիս ‎(cʿamakʿneris)
ablative,ցամաքիցս ‎(cʿamakʿicʿs),ցամաքներիցս ‎(cʿamakʿnericʿs)
instrumental,ցամաքովս ‎(cʿamakʿovs),ցամաքներովս ‎(cʿamakʿnerovs)
locative,ցամաքումս ‎(cʿamakʿums),ցամաքներումս ‎(cʿamakʿnerums)
,2nd person possessive forms (your),
nominative,ցամաքդ ‎(cʿamakʿd),ցամաքներդ ‎(cʿamakʿnerd)
dative,ցամաքիդ ‎(cʿamakʿid),ցամաքներիդ ‎(cʿamakʿnerid)
ablative,ցամաքիցդ ‎(cʿamakʿicʿd),ցամաքներիցդ ‎(cʿamakʿnericʿd)
instrumental,ցամաքովդ ‎(cʿamakʿovd),ցամաքներովդ ‎(cʿamakʿnerovd)
locative,ցամաքումդ ‎(cʿamakʿumd),ցամաքներումդ ‎(cʿamakʿnerumd)
