0,1,2,3,4
,singular (uncountable),,,
nominative,տիւ ‎(tiw),,,
genitive,տուընջեան ‎(tuənǰean),,,
dative,տուընջեան ‎(tuənǰean),,,
accusative,տիւ ‎(tiw),,,
ablative,տուընջենէ ‎(tuənǰenē),,,
instrumental,տուընջեամբ ‎(tuənǰeamb),,,
locative,տուընջեան ‎(tuənǰean),,,
the locative singular can be տուէ ‎(tuē); the instrumental singular post-classically can be o-type տըւով ‎(təwov),,,,
,singular (uncountable),,,
nominative,տիւ ‎(tiw),,,
genitive,տունջեան ‎(tunǰean),,,
dative,տունջեան ‎(tunǰean),,,
accusative,տիւ ‎(tiw),,,
ablative,տունջենէ ‎(tunǰenē),,,
instrumental,տունջեամբ ‎(tunǰeamb),,,
locative,տունջեան ‎(tunǰean),,,
the locative singular can be տուէ ‎(tuē); the instrumental singular post-classically can be o-type տուով ‎(tuov),,,,
գիշերատիւ ‎(gišeratiw)  երկտիւ ‎(erktiw)  մշտատիւ ‎(mštatiw),,յարատիւ ‎(yaratiw)  տուընջեան ‎(tuənǰean)  տունջեան ‎(tunǰean),,տունջենական ‎(tunǰenakan)  տունջենային ‎(tunǰenayin)  տունջէն ‎(tunǰēn)
