0,1,2
,singular,plural
nominative,ձեռագիր ‎(jeṙagir),ձեռագրեր ‎(jeṙagrer)
dative,ձեռագրի ‎(jeṙagri),ձեռագրերի ‎(jeṙagreri)
ablative,ձեռագրից ‎(jeṙagricʿ),ձեռագրերից ‎(jeṙagrericʿ)
instrumental,ձեռագրով ‎(jeṙagrov),ձեռագրերով ‎(jeṙagrerov)
locative,ձեռագրում ‎(jeṙagrum),ձեռագրերում ‎(jeṙagrerum)
,definite forms,
nominative,ձեռագիրը/ձեռագիրն ‎(jeṙagirə/jeṙagirn),ձեռագրերը/ձեռագրերն ‎(jeṙagrerə/jeṙagrern)
dative,ձեռագրին ‎(jeṙagrin),ձեռագրերին ‎(jeṙagrerin)
,1st person possessive forms (my),
nominative,ձեռագիրս ‎(jeṙagirs),ձեռագրերս ‎(jeṙagrers)
dative,ձեռագրիս ‎(jeṙagris),ձեռագրերիս ‎(jeṙagreris)
ablative,ձեռագրիցս ‎(jeṙagricʿs),ձեռագրերիցս ‎(jeṙagrericʿs)
instrumental,ձեռագրովս ‎(jeṙagrovs),ձեռագրերովս ‎(jeṙagrerovs)
locative,ձեռագրումս ‎(jeṙagrums),ձեռագրերումս ‎(jeṙagrerums)
,2nd person possessive forms (your),
nominative,ձեռագիրդ ‎(jeṙagird),ձեռագրերդ ‎(jeṙagrerd)
dative,ձեռագրիդ ‎(jeṙagrid),ձեռագրերիդ ‎(jeṙagrerid)
ablative,ձեռագրիցդ ‎(jeṙagricʿd),ձեռագրերիցդ ‎(jeṙagrericʿd)
instrumental,ձեռագրովդ ‎(jeṙagrovd),ձեռագրերովդ ‎(jeṙagrerovd)
locative,ձեռագրումդ ‎(jeṙagrumd),ձեռագրերումդ ‎(jeṙagrerumd)
,singular,plural
nominative,ձեռագիր ‎(jeṙagir),ձեռագիրներ ‎(jeṙagirner)
dative,ձեռագիրի ‎(jeṙagiri),ձեռագիրների ‎(jeṙagirneri)
ablative,ձեռագիրից ‎(jeṙagiricʿ),ձեռագիրներից ‎(jeṙagirnericʿ)
instrumental,ձեռագիրով ‎(jeṙagirov),ձեռագիրներով ‎(jeṙagirnerov)
locative,ձեռագիրում ‎(jeṙagirum),ձեռագիրներում ‎(jeṙagirnerum)
,definite forms,
nominative,ձեռագիրը/ձեռագիրն ‎(jeṙagirə/jeṙagirn),ձեռագիրները/ձեռագիրներն ‎(jeṙagirnerə/jeṙagirnern)
dative,ձեռագիրին ‎(jeṙagirin),ձեռագիրներին ‎(jeṙagirnerin)
,1st person possessive forms (my),
nominative,ձեռագիրս ‎(jeṙagirs),ձեռագիրներս ‎(jeṙagirners)
dative,ձեռագիրիս ‎(jeṙagiris),ձեռագիրներիս ‎(jeṙagirneris)
ablative,ձեռագիրիցս ‎(jeṙagiricʿs),ձեռագիրներիցս ‎(jeṙagirnericʿs)
instrumental,ձեռագիրովս ‎(jeṙagirovs),ձեռագիրներովս ‎(jeṙagirnerovs)
locative,ձեռագիրումս ‎(jeṙagirums),ձեռագիրներումս ‎(jeṙagirnerums)
,2nd person possessive forms (your),
nominative,ձեռագիրդ ‎(jeṙagird),ձեռագիրներդ ‎(jeṙagirnerd)
dative,ձեռագիրիդ ‎(jeṙagirid),ձեռագիրներիդ ‎(jeṙagirnerid)
ablative,ձեռագիրիցդ ‎(jeṙagiricʿd),ձեռագիրներիցդ ‎(jeṙagirnericʿd)
instrumental,ձեռագիրովդ ‎(jeṙagirovd),ձեռագիրներովդ ‎(jeṙagirnerovd)
locative,ձեռագիրումդ ‎(jeṙagirumd),ձեռագիրներումդ ‎(jeṙagirnerumd)
non-standard,,
,singular,plural
nominative,ձեռագիր ‎(jeṙagir),ձեռագիրներ ‎(jeṙagirner)
dative,ձեռագիրի ‎(jeṙagiri),ձեռագիրների ‎(jeṙagirneri)
ablative,ձեռագիրից ‎(jeṙagiricʿ),ձեռագիրներից ‎(jeṙagirnericʿ)
instrumental,ձեռագիրով ‎(jeṙagirov),ձեռագիրներով ‎(jeṙagirnerov)
locative,ձեռագիրում ‎(jeṙagirum),ձեռագիրներում ‎(jeṙagirnerum)
,definite forms,
nominative,ձեռագիրը/ձեռագիրն ‎(jeṙagirə/jeṙagirn),ձեռագիրները/ձեռագիրներն ‎(jeṙagirnerə/jeṙagirnern)
dative,ձեռագիրին ‎(jeṙagirin),ձեռագիրներին ‎(jeṙagirnerin)
,1st person possessive forms (my),
nominative,ձեռագիրս ‎(jeṙagirs),ձեռագիրներս ‎(jeṙagirners)
dative,ձեռագիրիս ‎(jeṙagiris),ձեռագիրներիս ‎(jeṙagirneris)
ablative,ձեռագիրիցս ‎(jeṙagiricʿs),ձեռագիրներիցս ‎(jeṙagirnericʿs)
instrumental,ձեռագիրովս ‎(jeṙagirovs),ձեռագիրներովս ‎(jeṙagirnerovs)
locative,ձեռագիրումս ‎(jeṙagirums),ձեռագիրներումս ‎(jeṙagirnerums)
,2nd person possessive forms (your),
nominative,ձեռագիրդ ‎(jeṙagird),ձեռագիրներդ ‎(jeṙagirnerd)
dative,ձեռագիրիդ ‎(jeṙagirid),ձեռագիրներիդ ‎(jeṙagirnerid)
ablative,ձեռագիրիցդ ‎(jeṙagiricʿd),ձեռագիրներիցդ ‎(jeṙagirnericʿd)
instrumental,ձեռագիրովդ ‎(jeṙagirovd),ձեռագիրներովդ ‎(jeṙagirnerovd)
locative,ձեռագիրումդ ‎(jeṙagirumd),ձեռագիրներումդ ‎(jeṙagirnerumd)
