0,1,2
,singular (uncountable),
nominative,պառաւ ‎(paṙaw),
genitive,պառաւու ‎(paṙawu),
dative,պառաւու ‎(paṙawu),
accusative,պառաւ ‎(paṙaw),
ablative,"պառաւուէ, պառաւէ ‎(paṙawuē, paṙawē)",
instrumental,պառաւու ‎(paṙawu),
locative,պառաւու ‎(paṙawu),
"singulars follow u-type declension, but o-type singular genitive-dative պառաւոյ ‎(paṙawoy) is also attested",,
,plural only (plurale tantum),
nominative,պառաւունք ‎(paṙawunkʿ),
genitive,պառաւանց ‎(paṙawancʿ),
dative,պառաւանց ‎(paṙawancʿ),
accusative,պառաւունս ‎(paṙawuns),
ablative,պառաւանց ‎(paṙawancʿ),
instrumental,պառաւամբք ‎(paṙawambkʿ),
locative,պառաւունս ‎(paṙawuns),
plurals follow n-type declension,,
պառաւական ‎(paṙawakan)  պառաւիմ ‎(paṙawim),,պառաւորդի ‎(paṙawordi)  պառաւութիւն ‎(paṙawutʿiwn)
