0,1,2,3,4,5,6,7
infinitive,ցելուլ ‎(cʿelul),participle,ցելեալ ‎(cʿeleal),,,,
causative,—,aorist stem,ցել- ‎(cʿel-),,,,
person,singular,plural,,,,,
1st person,2nd person,3rd person,1st person,2nd person,3rd person,,
indicative,,ես,դու,նա,մեք,դուք,նոքա
present,ցելում ‎(cʿelum),ցելուս ‎(cʿelus),ցելու ‎(cʿelu),ցելումք ‎(cʿelumkʿ),ցելուք ‎(cʿelukʿ),ցելուն ‎(cʿelun),
imperfect,ցելուի ‎(cʿelui),ցելուիր ‎(cʿeluir),ցելոյր ‎(cʿeloyr),ցելուաք ‎(cʿeluakʿ),ցելուիք ‎(cʿeluikʿ),ցելուին ‎(cʿeluin),
aorist,ցելի ‎(cʿeli),ցելեր ‎(cʿeler),*եցել ‎(*ecʿel),ցելաք ‎(cʿelakʿ),"ցելէք, ցելիք ‎(cʿelēkʿ, cʿelikʿ)",ցելին ‎(cʿelin),
subjunctive,,ես,դու,նա,մեք,դուք,նոքա
present,ցելուցում ‎(cʿelucʿum),ցելուցուս ‎(cʿelucʿus),ցելուցու ‎(cʿelucʿu),ցելուցումք ‎(cʿelucʿumkʿ),ցելուցուք ‎(cʿelucʿukʿ),ցելուցուն ‎(cʿelucʿun),
aorist,ցելից ‎(cʿelicʿ),ցելցես ‎(cʿelcʿes),ցելցէ ‎(cʿelcʿē),ցելցուք ‎(cʿelcʿukʿ),ցելջիք ‎(cʿelǰikʿ),ցելցեն ‎(cʿelcʿen),
imperatives,,—,(դու),—,—,(դուք),—
imperative,—,ցե՛լ ‎(cʿél),—,—,ցելէ՛ք ‎(cʿelḗkʿ),—,
cohortative,—,ցելջի՛ր ‎(cʿelǰír),—,—,ցելջի՛ք ‎(cʿelǰíkʿ),—,
prohibitive,—,մի՛ ցելուր ‎(mí cʿelur),—,—,մի՛ ցելուք ‎(mí cʿelukʿ),—,
infinitive,ցելուլ ‎(cʿelul),participle,ցելեալ ‎(cʿeleal),,,,
causative,—,aorist stem,ցել- ‎(cʿel-),,,,
person,singular,plural,,,,,
1st person,2nd person,3rd person,1st person,2nd person,3rd person,,
indicative,,ես,դու,նա,մեք,դուք,նոքա
present,ցելում ‎(cʿelum),ցելուս ‎(cʿelus),ցելու ‎(cʿelu),ցելումք ‎(cʿelumkʿ),ցելուք ‎(cʿelukʿ),ցելուն ‎(cʿelun),
imperfect,ցելուի ‎(cʿelui),ցելուիր ‎(cʿeluir),ցելոյր ‎(cʿeloyr),ցելուաք ‎(cʿeluakʿ),ցելուիք ‎(cʿeluikʿ),ցելուին ‎(cʿeluin),
aorist,ցելայ ‎(cʿelay),ցելար ‎(cʿelar),ցելաւ ‎(cʿelaw),ցելաք ‎(cʿelakʿ),ցելայք ‎(cʿelaykʿ),ցելան ‎(cʿelan),
subjunctive,,ես,դու,նա,մեք,դուք,նոքա
present,ցելուցում ‎(cʿelucʿum),ցելուցուս ‎(cʿelucʿus),ցելուցու ‎(cʿelucʿu),ցելուցումք ‎(cʿelucʿumkʿ),ցելուցուք ‎(cʿelucʿukʿ),ցելուցուն ‎(cʿelucʿun),
aorist,ցելայց ‎(cʿelaycʿ),ցելցիս ‎(cʿelcʿis),ցելցի ‎(cʿelcʿi),ցելցուք ‎(cʿelcʿukʿ),ցելջիք ‎(cʿelǰikʿ),ցելցին ‎(cʿelcʿin),
imperatives,,—,(դու),—,—,(դուք),—
imperative,—,ցելի՛ր ‎(cʿelír),—,—,ցելարո՛ւք ‎(cʿelarúkʿ),—,
cohortative,—,ցելջի՛ր ‎(cʿelǰír),—,—,ցելջի՛ք ‎(cʿelǰíkʿ),—,
prohibitive,—,մի՛ ցելուր ‎(mí cʿelur),—,—,մի՛ ցելուք ‎(mí cʿelukʿ),—,
