0,1,2
,singular,plural
nominative,ֆրանսիացի ‎(fransiacʿi),"ֆրանսիացիներ, ֆրանսիացիք* ‎(fransiacʿiner, fransiacʿikʿ*)"
dative,ֆրանսիացու ‎(fransiacʿu),"ֆրանսիացիների, ֆրանսիացոց** ‎(fransiacʿineri, fransiacʿocʿ**)"
ablative,ֆրանսիացուց ‎(fransiacʿucʿ),ֆրանսիացիներից ‎(fransiacʿinericʿ)
instrumental,ֆրանսիացով ‎(fransiacʿov),ֆրանսիացիներով ‎(fransiacʿinerov)
locative,—,—
,definite forms,
nominative,ֆրանսիացին ‎(fransiacʿin),ֆրանսիացիները/ֆրանսիացիներն ‎(fransiacʿinerə/fransiacʿinern)
dative,ֆրանսիացուն ‎(fransiacʿun),ֆրանսիացիներին ‎(fransiacʿinerin)
,1st person possessive forms (my),
nominative,ֆրանսիացիս ‎(fransiacʿis),ֆրանսիացիներս ‎(fransiacʿiners)
dative,ֆրանսիացուս ‎(fransiacʿus),ֆրանսիացունս ‎(fransiacʿuns)
ablative,ֆրանսիացուցս ‎(fransiacʿucʿs),ֆրանսիացիներիցս ‎(fransiacʿinericʿs)
instrumental,ֆրանսիացովս ‎(fransiacʿovs),ֆրանսիացիներովս ‎(fransiacʿinerovs)
locative,—,—
,2nd person possessive forms (your),
nominative,ֆրանսիացիդ ‎(fransiacʿid),ֆրանսիացիներդ ‎(fransiacʿinerd)
dative,ֆրանսիացուդ ‎(fransiacʿud),ֆրանսիացիներիդ ‎(fransiacʿinerid)
ablative,ֆրանսիացուցդ ‎(fransiacʿucʿd),ֆրանսիացիներիցդ ‎(fransiacʿinericʿd)
instrumental,ֆրանսիացովդ ‎(fransiacʿovd),ֆրանսիացիներովդ ‎(fransiacʿinerovd)
locative,—,—
*colloquial   **dated,,
