0,1,2,3,4
,singular,,plural,
nominative,շէն ‎(šēn),շէնք ‎(šēnkʿ),,
genitive,շինի ‎(šini),շինաց ‎(šinacʿ),,
dative,շինի ‎(šini),շինաց ‎(šinacʿ),,
accusative,շէն ‎(šēn),շէնս ‎(šēns),,
ablative,շինէ ‎(šinē),շինաց ‎(šinacʿ),,
instrumental,շինաւ ‎(šinaw),շինաւք = շինօք ‎(šinawkʿ = šinōkʿ),,
locative,շինի ‎(šini),շէնս ‎(šēns),,
the singular genitive can also be շինոյ ‎(šinoy),,,,
,singular,,plural,
nominative,շէն ‎(šēn),շէնք ‎(šēnkʿ),,
genitive,շինի ‎(šini),շինից ‎(šinicʿ),,
dative,շինի ‎(šini),շինից ‎(šinicʿ),,
accusative,շէն ‎(šēn),շէնս ‎(šēns),,
ablative,շինէ ‎(šinē),շինից ‎(šinicʿ),,
instrumental,շինիւ ‎(šiniw),շինիւք ‎(šiniwkʿ),,
locative,շինի ‎(šini),շէնս ‎(šēns),,
post-classical,,,,
աղիւսաշէն ‎(ałiwsašēn)  ամրաշէն ‎(amrašēn)  անարուեստաշէն ‎(anaruestašēn)  անեղաշէն ‎(anełašēn)  անշէն ‎(anšēn)  անշինութիւն ‎(anšinutʿiwn)  աշխարհաշէն ‎(ašxarhašēn)  աշխարհաշինութիւն ‎(ašxarhašinutʿiwn)  աշտարակաշէն ‎(aštarakašēn)  աշտարակաշինող ‎(aštarakašinoł)  աշտարակաշինութիւն ‎(aštarakašinutʿiwn)  առաքելաշէն ‎(aṙakʿelašēn)  աստուածաշէն ‎(astuacašēn)  Արտաշէն ‎(Artašēn)  արքայաշէն ‎(arkʿayašēn)  արքունաշէն ‎(arkʿunašēn)  աւազաշէն ‎(awazašēn)  աւանաշէն ‎(awanašēn)  բարեշէն ‎(barešēn)  բարեշինութիւն ‎(barešinutʿiwn)  բարձրաշէն ‎(barjrašēn)  բոլորաշէն ‎(bolorašēn)  գաղատոսաշէն ‎(gałatosašēn)  գեղեցկաշէն ‎(gełecʿkašēn)  դիւրաշէն ‎(diwrašēn)  եղեգնաշէն ‎(ełegnašēn)  ենճեռնաշէն ‎(enčeṙnašēn)  երդաշէն ‎(erdašēn)  զարմանաշէն ‎(zarmanašēn)  իւրաշէն ‎(iwrašēn)  խորանաշէն ‎(xoranašēn)  խորանաշինութիւն ‎(xoranašinutʿiwn)  կատարաշինեմ ‎(katarašinem)  կենդանաշէն ‎(kendanašēn),,կողաշէն ‎(kołašēn)  Համամաշէն ‎(Hamamašēn)  Հայկաշէն ‎(Haykašēn)  հասարակաշէն ‎(hasarakašēn)  հաստաշինած ‎(hastašinac)  հաստատաշէն ‎(hastatašēn)  հնձանաշէն ‎(hnjanašēn)  ձեռաշէն ‎(jeṙašēn)  մարդաշէն ‎(mardašēn)  մարմարաշէն ‎(marmarašēn)  մեծաշէն ‎(mecašēn)  մեհենաշէն ‎(mehenašēn)  միջնաշէն ‎(miǰnašēn)  նախաշէն ‎(naxašēn)  նորաշէն ‎(norašēn)  նորոգաշէն ‎(norogašēn)  Շակաշէն ‎(Šakašēn)  շամիրամաշէն ‎(šamiramašēn)  շինագահ ‎(šinagah)  շինած ‎(šinac)  շինական ‎(šinakan)  շինականագոյն ‎(šinakanagoyn)  շինականամիտ ‎(šinakanamit)  շինականաշէն ‎(šinakanašēn)  շինականաշէն ‎(šinakanašēn)  շինականութիւն ‎(šinakanutʿiwn)  շինակեաց ‎(šinakeacʿ)  շինամէջ ‎(šinamēǰ)  շինամուտ ‎(šinamut)  շինանիստ ‎(šinanist)  շինասէր ‎(šinasēr)  շինավայրք ‎(šinavayrkʿ)  շինարար ‎(šinarar),,շինաւան ‎(šinawan)  շինեմ ‎(šinem)  շինիչ ‎(šiničʿ)  շինող ‎(šinoł)  շինողական ‎(šinołakan)  շինողութիւն ‎(šinołutʿiwn)  շինուած ‎(šinuac)  շինուածաձեւ ‎(šinuacajew)  շինուածոյ ‎(šinuacoy)  շինութիւն ‎(šinutʿiwn)  շինումն ‎(šinumn)  շինօղ ‎(šinōł)  որմաշէն ‎(ormašēn)  չքնաղաշէն ‎(čʿkʿnałašēn)  պայծառաշէն ‎(paycaṙašēn)  պայծառաշինութիւն ‎(paycaṙašinutʿiwn)  պարսպաշինութիւն ‎(parspašinutʿiwn)  սագաշէն ‎(sagašēn)  սառնաշէն ‎(saṙnašēn)  սերտաշէն ‎(sertašēn)  սրբաշէն ‎(srbašēn)  վայելչաշէն ‎(vayelčʿašēn)  Վասակաշէն ‎(Vasakašēn)  Վարդաշէն ‎(Vardašēn)  վիմաշէն ‎(vimašēn)  տաղաւարաշինութիւն ‎(taławarašinutʿiwn)  տաճարաշէն ‎(tačarašēn)  տնաշէն ‎(tnašēn)  տնաշինութիւն ‎(tnašinutʿiwn)  քաղաքաշինութիւն ‎(kʿałakʿašinutʿiwn)  քաջաշինութիւն ‎(kʿaǰašinutʿiwn)  քարաշէն ‎(kʿarašēn)  քուրդաշէն ‎(kʿurdašēn)
